,0
2023-01-27,0.007845182919477852
2023-01-30,-0.028651926494919433
2023-01-31,0.013474522576707339
2023-02-01,0.031991319044055645
2023-02-02,0.021570564934689476
2023-02-03,-0.019995291587444033
2023-02-06,-0.020672335925729885
2023-02-07,0.02119322911417324
2023-02-08,-0.020753658875577143
2023-02-09,-0.008500876654962143
2023-02-10,-0.010834739180223471
2023-02-13,0.013943302387946775
2023-02-14,0.009856810083872644
2023-02-15,0.0047193086934353
2023-02-16,-0.014405974369759626
2023-02-17,-0.013002734573345266
2023-02-21,-0.034928106452879595
2023-02-22,-0.0028738615629779643
2023-02-23,0.01547594712608885
2023-02-24,-0.01807906259859327
2023-02-27,0.008099685749767138
2023-02-28,-0.001868841831108295
2023-03-01,-0.00343211641169489
2023-03-02,0.010852770254284461
2023-03-03,0.010800667467725254
2023-03-06,-0.004689330659434227
2023-03-07,-0.017737879458026698
2023-03-08,0.008280960722324072
2023-03-09,-0.027289235317061827
2023-03-10,-0.014329441407789271
2023-03-13,0.0015331833488910847
2023-03-14,0.018643130180975204
2023-03-15,0.00476554500379265
2023-03-16,0.031922420469599505
2023-03-17,-0.006173834853298688
2023-03-20,-0.003959507369015781
2023-03-21,0.015619173135720895
2023-03-22,-0.01881649721561296
2023-03-23,0.01907365273499019
2023-03-24,0.003756834232735201
2023-03-27,-0.006715609209265372
2023-03-28,-0.0019397093722198855
2023-03-29,0.023698240295403947
2023-03-30,0.014678921834549032
2023-03-31,0.010521710614845955
2023-04-03,-0.008875180667773219
2023-04-04,-0.010525310354789126
2023-04-05,-0.010307946487058142
2023-04-06,0.005583389471192516
2023-04-10,0.006127969727497229
2023-04-11,-0.006065096071329763
2023-04-12,-0.01953524820778348
2023-04-13,0.0186996883847323
2023-04-14,-0.004611860307512417
2023-04-17,0.0020076530088562108
2023-04-18,-0.0003347516677283999
2023-04-19,-0.007295464919093829
2023-04-20,-0.014161522768345616
2023-04-21,0.0009380947277720488
2023-04-22,0.01477378706783512
